ts,price,bid,ask,size
2026-02-27T15:01:46.500Z,17366.75,17366.50,17366.75,3
2026-02-27T15:01:46.625Z,17366.50,17366.50,17366.75,1
2026-02-27T15:01:46.750Z,17366.75,17366.50,17366.75,1
2026-02-27T15:01:46.875Z,17366.75,17366.50,17366.75,4
2026-02-27T15:01:47.000Z,17366.75,17366.50,17366.75,3
2026-02-27T15:01:47.125Z,17366.50,17366.50,17366.75,2
2026-02-27T15:01:47.250Z,17366.50,17366.50,17366.75,5
2026-02-27T15:01:47.375Z,17366.75,17366.50,17366.75,4
2026-02-27T15:01:47.500Z,17366.75,17366.50,17366.75,1
2026-02-27T15:01:47.625Z,17366.25,17366.25,17366.50,5
2026-02-27T15:01:47.750Z,17366.25,17366.25,17366.50,4
2026-02-27T15:01:47.875Z,17366.50,17366.50,17366.75,1
2026-02-27T15:01:48.000Z,17366.75,17366.50,17366.75,2
2026-02-27T15:01:48.125Z,17366.75,17366.50,17366.75,4
2026-02-27T15:01:48.250Z,17366.75,17366.50,17366.75,1
2026-02-27T15:01:48.375Z,17366.75,17366.50,17366.75,3
2026-02-27T15:01:48.500Z,17366.75,17366.50,17366.75,1
2026-02-27T15:01:48.625Z,17366.50,17366.50,17366.75,2
2026-02-27T15:01:48.750Z,17366.75,17366.50,17366.75,6
2026-02-27T15:01:48.875Z,17367.00,17366.75,17367.00,1
2026-02-27T15:01:49.000Z,17367.00,17366.75,17367.00,4
2026-02-27T15:01:49.125Z,17366.75,17366.75,17367.00,4
2026-02-27T15:01:49.250Z,17366.75,17366.75,17367.00,4
2026-02-27T15:01:49.375Z,17366.75,17366.75,17367.00,4
2026-02-27T15:01:49.500Z,17366.75,17366.75,17367.00,3
2026-02-27T15:01:49.625Z,17367.00,17366.75,17367.00,4
2026-02-27T15:01:49.750Z,17366.75,17366.50,17366.75,5
2026-02-27T15:01:49.875Z,17366.50,17366.50,17366.75,2
2026-02-27T15:01:50.000Z,17366.50,17366.50,17366.75,3
2026-02-27T15:01:50.125Z,17366.50,17366.25,17366.50,2
2026-02-27T15:01:50.250Z,17366.50,17366.25,17366.50,6
2026-02-27T15:01:50.375Z,17366.25,17366.25,17366.50,5
2026-02-27T15:01:50.500Z,17366.50,17366.25,17366.50,6
2026-02-27T15:01:50.625Z,17366.00,17366.00,17366.25,3
2026-02-27T15:01:50.750Z,17366.00,17366.00,17366.25,5
2026-02-27T15:01:50.875Z,17366.50,17366.25,17366.50,5
2026-02-27T15:01:51.000Z,17366.50,17366.25,17366.50,5
2026-02-27T15:01:51.125Z,17366.50,17366.25,17366.50,1
2026-02-27T15:01:51.250Z,17366.25,17366.00,17366.25,5
2026-02-27T15:01:51.375Z,17366.25,17366.00,17366.25,2
2026-02-27T15:01:51.500Z,17366.00,17366.00,17366.25,5
2026-02-27T15:01:51.625Z,17366.00,17366.00,17366.25,1
2026-02-27T15:01:51.750Z,17366.25,17366.00,17366.25,4
2026-02-27T15:01:51.875Z,17366.25,17366.00,17366.25,6
2026-02-27T15:01:52.000Z,17366.00,17366.00,17366.25,3
2026-02-27T15:01:52.125Z,17366.00,17366.00,17366.25,5
2026-02-27T15:01:52.250Z,17366.25,17366.00,17366.25,5
2026-02-27T15:01:52.375Z,17366.25,17366.00,17366.25,1
2026-02-27T15:01:52.500Z,17365.75,17365.75,17366.00,3
2026-02-27T15:01:52.625Z,17365.75,17365.75,17366.00,1
2026-02-27T15:01:52.750Z,17366.00,17365.75,17366.00,6
2026-02-27T15:01:52.875Z,17366.00,17365.75,17366.00,2
2026-02-27T15:01:53.000Z,17366.00,17366.00,17366.25,3
2026-02-27T15:01:53.125Z,17366.25,17366.00,17366.25,6
2026-02-27T15:01:53.250Z,17366.00,17366.00,17366.25,2
2026-02-27T15:01:53.375Z,17366.00,17366.00,17366.25,1
2026-02-27T15:01:53.500Z,17366.25,17366.00,17366.25,1
2026-02-27T15:01:53.625Z,17366.00,17366.00,17366.25,6
2026-02-27T15:01:53.750Z,17365.75,17365.75,17366.00,2
2026-02-27T15:01:53.875Z,17366.00,17365.75,17366.00,1
2026-02-27T15:01:54.000Z,17366.00,17365.75,17366.00,1
2026-02-27T15:01:54.125Z,17365.75,17365.75,17366.00,2
2026-02-27T15:01:54.250Z,17366.00,17366.00,17366.25,3
2026-02-27T15:01:54.375Z,17366.00,17366.00,17366.25,3
2026-02-27T15:01:54.500Z,17366.25,17366.00,17366.25,4
2026-02-27T15:01:54.625Z,17366.25,17366.00,17366.25,5
2026-02-27T15:01:54.750Z,17366.25,17366.00,17366.25,6
2026-02-27T15:01:54.875Z,17366.25,17366.00,17366.25,5
2026-02-27T15:01:55.000Z,17366.00,17366.00,17366.25,5
2026-02-27T15:01:55.125Z,17366.25,17366.00,17366.25,5
2026-02-27T15:01:55.250Z,17366.25,17366.00,17366.25,3
2026-02-27T15:01:55.375Z,17366.00,17366.00,17366.25,6
2026-02-27T15:01:55.500Z,17366.25,17366.00,17366.25,4
2026-02-27T15:01:55.625Z,17366.00,17366.00,17366.25,5
2026-02-27T15:01:55.750Z,17366.00,17366.00,17366.25,4
2026-02-27T15:01:55.875Z,17366.25,17366.00,17366.25,6
2026-02-27T15:01:56.000Z,17366.25,17366.00,17366.25,5
2026-02-27T15:01:56.125Z,17366.50,17366.25,17366.50,1
2026-02-27T15:01:56.250Z,17366.25,17366.25,17366.50,1
2026-02-27T15:01:56.375Z,17366.25,17366.25,17366.50,5
2026-02-27T15:01:56.500Z,17366.25,17366.25,17366.50,4
2026-02-27T15:01:56.625Z,17366.50,17366.25,17366.50,4
2026-02-27T15:01:56.750Z,17366.25,17366.25,17366.50,6
2026-02-27T15:01:56.875Z,17366.25,17366.25,17366.50,5
2026-02-27T15:01:57.000Z,17366.00,17366.00,17366.25,3
2026-02-27T15:01:57.125Z,17366.25,17366.00,17366.25,2
2026-02-27T15:01:57.250Z,17366.25,17366.00,17366.25,4
2026-02-27T15:01:57.375Z,17366.00,17366.00,17366.25,2
2026-02-27T15:01:57.500Z,17366.25,17366.00,17366.25,1
2026-02-27T15:01:57.625Z,17366.00,17366.00,17366.25,3
2026-02-27T15:01:57.750Z,17366.00,17366.00,17366.25,3
2026-02-27T15:01:57.875Z,17366.25,17366.25,17366.50,5
2026-02-27T15:01:58.000Z,17366.50,17366.25,17366.50,5
2026-02-27T15:01:58.125Z,17366.50,17366.25,17366.50,3
2026-02-27T15:01:58.250Z,17366.25,17366.25,17366.50,1
2026-02-27T15:01:58.375Z,17366.25,17366.25,17366.50,1
2026-02-27T15:01:58.500Z,17366.25,17366.25,17366.50,5
2026-02-27T15:01:58.625Z,17366.50,17366.25,17366.50,6
2026-02-27T15:01:58.750Z,17366.50,17366.25,17366.50,6
2026-02-27T15:01:58.875Z,17366.50,17366.25,17366.50,5
2026-02-27T15:01:59.000Z,17366.50,17366.25,17366.50,2
2026-02-27T15:01:59.125Z,17366.50,17366.25,17366.50,3
2026-02-27T15:01:59.250Z,17366.75,17366.50,17366.75,4
2026-02-27T15:01:59.375Z,17366.50,17366.50,17366.75,6
2026-02-27T15:01:59.500Z,17366.50,17366.50,17366.75,6
2026-02-27T15:01:59.625Z,17366.50,17366.50,17366.75,2
2026-02-27T15:01:59.750Z,17366.75,17366.50,17366.75,3
2026-02-27T15:01:59.875Z,17366.50,17366.50,17366.75,2
2026-02-27T15:02:00.000Z,17366.75,17366.50,17366.75,2
2026-02-27T15:02:00.125Z,17366.75,17366.50,17366.75,2
2026-02-27T15:02:00.250Z,17366.75,17366.50,17366.75,1
2026-02-27T15:02:00.375Z,17366.50,17366.50,17366.75,4
2026-02-27T15:02:00.500Z,17366.75,17366.50,17366.75,5
2026-02-27T15:02:00.625Z,17366.75,17366.75,17367.00,1
2026-02-27T15:02:00.750Z,17366.75,17366.50,17366.75,5
2026-02-27T15:02:00.875Z,17366.50,17366.50,17366.75,1
2026-02-27T15:02:01.000Z,17366.50,17366.50,17366.75,3
2026-02-27T15:02:01.125Z,17366.75,17366.50,17366.75,5
2026-02-27T15:02:01.250Z,17366.50,17366.50,17366.75,1
2026-02-27T15:02:01.375Z,17366.50,17366.50,17366.75,5
2026-02-27T15:02:01.500Z,17366.75,17366.50,17366.75,2
2026-02-27T15:02:01.625Z,17366.50,17366.50,17366.75,6
2026-02-27T15:02:01.750Z,17366.75,17366.50,17366.75,5
2026-02-27T15:02:01.875Z,17366.75,17366.50,17366.75,4
2026-02-27T15:02:02.000Z,17366.75,17366.50,17366.75,1
2026-02-27T15:02:02.125Z,17366.50,17366.50,17366.75,2
2026-02-27T15:02:02.250Z,17366.75,17366.75,17367.00,5
2026-02-27T15:02:02.375Z,17367.00,17366.75,17367.00,4
2026-02-27T15:02:02.500Z,17367.00,17366.75,17367.00,5
2026-02-27T15:02:02.625Z,17366.75,17366.50,17366.75,1
2026-02-27T15:02:02.750Z,17366.75,17366.50,17366.75,2
2026-02-27T15:02:02.875Z,17366.75,17366.50,17366.75,6
2026-02-27T15:02:03.000Z,17366.50,17366.50,17366.75,4
2026-02-27T15:02:03.125Z,17366.75,17366.50,17366.75,5
2026-02-27T15:02:03.250Z,17366.75,17366.50,17366.75,2
2026-02-27T15:02:03.375Z,17366.25,17366.25,17366.50,5
2026-02-27T15:02:03.500Z,17366.25,17366.25,17366.50,1
2026-02-27T15:02:03.625Z,17366.00,17366.00,17366.25,1
2026-02-27T15:02:03.750Z,17366.25,17366.00,17366.25,5
2026-02-27T15:02:03.875Z,17366.25,17366.00,17366.25,5
2026-02-27T15:02:04.000Z,17366.00,17366.00,17366.25,5
2026-02-27T15:02:04.125Z,17366.25,17366.00,17366.25,2
2026-02-27T15:02:04.250Z,17365.75,17365.75,17366.00,1
2026-02-27T15:02:04.375Z,17365.75,17365.50,17365.75,6
2026-02-27T15:02:04.500Z,17365.25,17365.25,17365.50,5
2026-02-27T15:02:04.625Z,17365.25,17365.25,17365.50,5
2026-02-27T15:02:04.750Z,17365.25,17365.25,17365.50,5
2026-02-27T15:02:04.875Z,17365.25,17365.25,17365.50,5
2026-02-27T15:02:05.000Z,17365.25,17365.25,17365.50,1
2026-02-27T15:02:05.125Z,17365.25,17365.25,17365.50,4
2026-02-27T15:02:05.250Z,17365.25,17365.00,17365.25,1
2026-02-27T15:02:05.375Z,17365.25,17365.00,17365.25,4
2026-02-27T15:02:05.500Z,17364.75,17364.75,17365.00,1
2026-02-27T15:02:05.625Z,17364.75,17364.75,17365.00,3
2026-02-27T15:02:05.750Z,17364.75,17364.75,17365.00,3
2026-02-27T15:02:05.875Z,17365.25,17365.00,17365.25,5
2026-02-27T15:02:06.000Z,17365.25,17365.00,17365.25,1
2026-02-27T15:02:06.125Z,17365.25,17365.00,17365.25,2
2026-02-27T15:02:06.250Z,17365.50,17365.25,17365.50,1
2026-02-27T15:02:06.375Z,17365.25,17365.25,17365.50,2
2026-02-27T15:02:06.500Z,17365.50,17365.25,17365.50,1
2026-02-27T15:02:06.625Z,17365.25,17365.25,17365.50,2
2026-02-27T15:02:06.750Z,17365.25,17365.25,17365.50,1
2026-02-27T15:02:06.875Z,17365.25,17365.25,17365.50,5
2026-02-27T15:02:07.000Z,17365.50,17365.25,17365.50,2
2026-02-27T15:02:07.125Z,17365.50,17365.25,17365.50,5
2026-02-27T15:02:07.250Z,17365.25,17365.25,17365.50,1
2026-02-27T15:02:07.375Z,17365.00,17365.00,17365.25,5
2026-02-27T15:02:07.500Z,17365.00,17365.00,17365.25,6
2026-02-27T15:02:07.625Z,17365.25,17365.00,17365.25,6
2026-02-27T15:02:07.750Z,17365.00,17365.00,17365.25,1
2026-02-27T15:02:07.875Z,17365.00,17365.00,17365.25,1
2026-02-27T15:02:08.000Z,17365.25,17365.00,17365.25,5
2026-02-27T15:02:08.125Z,17365.00,17365.00,17365.25,5
2026-02-27T15:02:08.250Z,17365.00,17365.00,17365.25,5
2026-02-27T15:02:08.375Z,17365.00,17364.75,17365.00,1
2026-02-27T15:02:08.500Z,17364.75,17364.75,17365.00,5
2026-02-27T15:02:08.625Z,17364.75,17364.75,17365.00,6
2026-02-27T15:02:08.750Z,17365.00,17364.75,17365.00,3
2026-02-27T15:02:08.875Z,17365.00,17364.75,17365.00,2
2026-02-27T15:02:09.000Z,17364.75,17364.75,17365.00,4
2026-02-27T15:02:09.125Z,17364.75,17364.50,17364.75,3
2026-02-27T15:02:09.250Z,17364.50,17364.50,17364.75,3
2026-02-27T15:02:09.375Z,17364.50,17364.50,17364.75,5
2026-02-27T15:02:09.500Z,17364.50,17364.50,17364.75,3
2026-02-27T15:02:09.625Z,17364.75,17364.50,17364.75,6
2026-02-27T15:02:09.750Z,17364.50,17364.50,17364.75,4
2026-02-27T15:02:09.875Z,17364.75,17364.50,17364.75,3
2026-02-27T15:02:10.000Z,17364.75,17364.50,17364.75,6
2026-02-27T15:02:10.125Z,17364.75,17364.50,17364.75,6
2026-02-27T15:02:10.250Z,17364.50,17364.50,17364.75,6
2026-02-27T15:02:10.375Z,17364.75,17364.50,17364.75,3
2026-02-27T15:02:10.500Z,17364.75,17364.50,17364.75,5
2026-02-27T15:02:10.625Z,17364.75,17364.50,17364.75,4
2026-02-27T15:02:10.750Z,17364.50,17364.25,17364.50,1
2026-02-27T15:02:10.875Z,17364.50,17364.25,17364.50,3
2026-02-27T15:02:11.000Z,17364.50,17364.25,17364.50,3
2026-02-27T15:02:11.125Z,17364.25,17364.25,17364.50,2
2026-02-27T15:02:11.250Z,17364.25,17364.25,17364.50,2
2026-02-27T15:02:11.375Z,17364.25,17364.00,17364.25,5
2026-02-27T15:02:11.500Z,17364.25,17364.00,17364.25,2
2026-02-27T15:02:11.625Z,17364.25,17364.00,17364.25,4
2026-02-27T15:02:11.750Z,17364.25,17364.00,17364.25,5
2026-02-27T15:02:11.875Z,17364.25,17364.00,17364.25,5
2026-02-27T15:02:12.000Z,17364.00,17364.00,17364.25,2
2026-02-27T15:02:12.125Z,17364.25,17364.00,17364.25,3
2026-02-27T15:02:12.250Z,17364.00,17364.00,17364.25,6
2026-02-27T15:02:12.375Z,17364.00,17363.75,17364.00,1
2026-02-27T15:02:12.500Z,17364.00,17363.75,17364.00,1
2026-02-27T15:02:12.625Z,17364.00,17363.75,17364.00,2
2026-02-27T15:02:12.750Z,17364.00,17363.75,17364.00,5
2026-02-27T15:02:12.875Z,17363.50,17363.50,17363.75,3
2026-02-27T15:02:13.000Z,17363.50,17363.50,17363.75,3
2026-02-27T15:02:13.125Z,17363.75,17363.50,17363.75,1
2026-02-27T15:02:13.250Z,17363.25,17363.25,17363.50,4
2026-02-27T15:02:13.375Z,17363.50,17363.25,17363.50,2
2026-02-27T15:02:13.500Z,17363.50,17363.25,17363.50,1
2026-02-27T15:02:13.625Z,17363.25,17363.25,17363.50,4
2026-02-27T15:02:13.750Z,17363.25,17363.25,17363.50,2
2026-02-27T15:02:13.875Z,17363.25,17363.25,17363.50,6
2026-02-27T15:02:14.000Z,17363.00,17363.00,17363.25,2
2026-02-27T15:02:14.125Z,17363.00,17363.00,17363.25,3
2026-02-27T15:02:14.250Z,17363.00,17363.00,17363.25,1
2026-02-27T15:02:14.375Z,17363.00,17363.00,17363.25,4
2026-02-27T15:02:14.500Z,17363.25,17363.00,17363.25,5
2026-02-27T15:02:14.625Z,17363.25,17363.00,17363.25,1
2026-02-27T15:02:14.750Z,17363.25,17363.00,17363.25,2
2026-02-27T15:02:14.875Z,17363.25,17363.00,17363.25,4
2026-02-27T15:02:15.000Z,17363.00,17363.00,17363.25,5
2026-02-27T15:02:15.125Z,17363.00,17363.00,17363.25,3
2026-02-27T15:02:15.250Z,17363.25,17363.00,17363.25,4
2026-02-27T15:02:15.375Z,17363.00,17363.00,17363.25,6
2026-02-27T15:02:15.500Z,17363.25,17363.00,17363.25,2
2026-02-27T15:02:15.625Z,17362.75,17362.75,17363.00,3
2026-02-27T15:02:15.750Z,17363.00,17362.75,17363.00,4
2026-02-27T15:02:15.875Z,17362.75,17362.75,17363.00,5
2026-02-27T15:02:16.000Z,17362.75,17362.75,17363.00,4
2026-02-27T15:02:16.125Z,17362.75,17362.75,17363.00,2
2026-02-27T15:02:16.250Z,17363.00,17362.75,17363.00,1
2026-02-27T15:02:16.375Z,17363.00,17362.75,17363.00,3
2026-02-27T15:02:16.500Z,17363.00,17362.75,17363.00,2
2026-02-27T15:02:16.625Z,17363.00,17362.75,17363.00,5
2026-02-27T15:02:16.750Z,17362.75,17362.75,17363.00,3
2026-02-27T15:02:16.875Z,17362.75,17362.75,17363.00,5
2026-02-27T15:02:17.000Z,17363.00,17362.75,17363.00,6
2026-02-27T15:02:17.125Z,17363.00,17362.75,17363.00,3
2026-02-27T15:02:17.250Z,17363.00,17362.75,17363.00,5
2026-02-27T15:02:17.375Z,17362.75,17362.75,17363.00,1
2026-02-27T15:02:17.500Z,17363.00,17362.75,17363.00,1
2026-02-27T15:02:17.625Z,17362.75,17362.50,17362.75,4
2026-02-27T15:02:17.750Z,17362.50,17362.25,17362.50,4
2026-02-27T15:02:17.875Z,17362.50,17362.25,17362.50,4
2026-02-27T15:02:18.000Z,17362.25,17362.25,17362.50,1
2026-02-27T15:02:18.125Z,17362.50,17362.25,17362.50,3
2026-02-27T15:02:18.250Z,17362.50,17362.25,17362.50,6
2026-02-27T15:02:18.375Z,17362.50,17362.25,17362.50,2
2026-02-27T15:02:18.500Z,17362.25,17362.00,17362.25,6
2026-02-27T15:02:18.625Z,17362.25,17362.00,17362.25,6
2026-02-27T15:02:18.750Z,17362.25,17362.00,17362.25,5
2026-02-27T15:02:18.875Z,17362.00,17362.00,17362.25,6
2026-02-27T15:02:19.000Z,17362.25,17362.00,17362.25,6
2026-02-27T15:02:19.125Z,17362.00,17362.00,17362.25,6
2026-02-27T15:02:19.250Z,17362.00,17362.00,17362.25,2
2026-02-27T15:02:19.375Z,17362.00,17362.00,17362.25,4
2026-02-27T15:02:19.500Z,17362.25,17362.00,17362.25,2
2026-02-27T15:02:19.625Z,17362.25,17362.00,17362.25,4
2026-02-27T15:02:19.750Z,17362.00,17361.75,17362.00,4
2026-02-27T15:02:19.875Z,17362.00,17361.75,17362.00,1
2026-02-27T15:02:20.000Z,17361.75,17361.50,17361.75,3
2026-02-27T15:02:20.125Z,17361.50,17361.50,17361.75,1
2026-02-27T15:02:20.250Z,17361.75,17361.50,17361.75,1
2026-02-27T15:02:20.375Z,17361.50,17361.50,17361.75,4
2026-02-27T15:02:20.500Z,17361.50,17361.25,17361.50,3
2026-02-27T15:02:20.625Z,17361.25,17361.25,17361.50,3
2026-02-27T15:02:20.750Z,17361.50,17361.25,17361.50,5
2026-02-27T15:02:20.875Z,17361.25,17361.25,17361.50,3
2026-02-27T15:02:21.000Z,17361.25,17361.25,17361.50,6
2026-02-27T15:02:21.125Z,17361.75,17361.50,17361.75,2
2026-02-27T15:02:21.250Z,17361.75,17361.50,17361.75,4
2026-02-27T15:02:21.375Z,17361.75,17361.75,17362.00,1
2026-02-27T15:02:21.500Z,17361.75,17361.75,17362.00,3
2026-02-27T15:02:21.625Z,17362.25,17362.00,17362.25,3
2026-02-27T15:02:21.750Z,17362.00,17362.00,17362.25,2
2026-02-27T15:02:21.875Z,17362.00,17362.00,17362.25,4
2026-02-27T15:02:22.000Z,17362.00,17362.00,17362.25,2
2026-02-27T15:02:22.125Z,17361.75,17361.75,17362.00,4
2026-02-27T15:02:22.250Z,17362.00,17361.75,17362.00,6
2026-02-27T15:02:22.375Z,17361.75,17361.75,17362.00,5
2026-02-27T15:02:22.500Z,17362.00,17361.75,17362.00,3
2026-02-27T15:02:22.625Z,17361.50,17361.50,17361.75,4
2026-02-27T15:02:22.750Z,17361.50,17361.50,17361.75,2
2026-02-27T15:02:22.875Z,17361.50,17361.50,17361.75,1
2026-02-27T15:02:23.000Z,17361.50,17361.25,17361.50,2
2026-02-27T15:02:23.125Z,17361.25,17361.25,17361.50,2
2026-02-27T15:02:23.250Z,17361.50,17361.25,17361.50,5
2026-02-27T15:02:23.375Z,17361.25,17361.25,17361.50,6
2026-02-27T15:02:23.500Z,17361.25,17361.25,17361.50,4
2026-02-27T15:02:23.625Z,17361.25,17361.25,17361.50,6
2026-02-27T15:02:23.750Z,17361.50,17361.25,17361.50,3
2026-02-27T15:02:23.875Z,17361.25,17361.25,17361.50,1
2026-02-27T15:02:24.000Z,17361.25,17361.25,17361.50,4
2026-02-27T15:02:24.125Z,17361.50,17361.25,17361.50,5
2026-02-27T15:02:24.250Z,17361.50,17361.25,17361.50,1
2026-02-27T15:02:24.375Z,17361.50,17361.25,17361.50,2
2026-02-27T15:02:24.500Z,17361.25,17361.25,17361.50,3
2026-02-27T15:02:24.625Z,17361.25,17361.25,17361.50,5
2026-02-27T15:02:24.750Z,17361.50,17361.25,17361.50,2
2026-02-27T15:02:24.875Z,17361.25,17361.25,17361.50,5
2026-02-27T15:02:25.000Z,17361.50,17361.50,17361.75,2
2026-02-27T15:02:25.125Z,17361.50,17361.50,17361.75,3
2026-02-27T15:02:25.250Z,17361.50,17361.50,17361.75,4
2026-02-27T15:02:25.375Z,17361.50,17361.50,17361.75,6
2026-02-27T15:02:25.500Z,17361.50,17361.50,17361.75,6
2026-02-27T15:02:25.625Z,17361.75,17361.50,17361.75,5
2026-02-27T15:02:25.750Z,17361.50,17361.50,17361.75,6
2026-02-27T15:02:25.875Z,17361.50,17361.50,17361.75,6
2026-02-27T15:02:26.000Z,17361.75,17361.50,17361.75,2
2026-02-27T15:02:26.125Z,17362.00,17361.75,17362.00,1
2026-02-27T15:02:26.250Z,17362.00,17361.75,17362.00,5
2026-02-27T15:02:26.375Z,17361.50,17361.50,17361.75,2
2026-02-27T15:02:26.500Z,17361.50,17361.50,17361.75,2
2026-02-27T15:02:26.625Z,17361.25,17361.25,17361.50,2
2026-02-27T15:02:26.750Z,17361.50,17361.25,17361.50,3
2026-02-27T15:02:26.875Z,17361.50,17361.25,17361.50,2
2026-02-27T15:02:27.000Z,17361.50,17361.25,17361.50,5
2026-02-27T15:02:27.125Z,17361.25,17361.25,17361.50,2
2026-02-27T15:02:27.250Z,17361.50,17361.25,17361.50,3
2026-02-27T15:02:27.375Z,17361.25,17361.00,17361.25,2
2026-02-27T15:02:27.500Z,17361.25,17361.00,17361.25,4
2026-02-27T15:02:27.625Z,17361.00,17361.00,17361.25,3
2026-02-27T15:02:27.750Z,17361.25,17361.00,17361.25,5
2026-02-27T15:02:27.875Z,17361.00,17361.00,17361.25,5
2026-02-27T15:02:28.000Z,17361.25,17361.00,17361.25,6
2026-02-27T15:02:28.125Z,17361.00,17361.00,17361.25,2
2026-02-27T15:02:28.250Z,17361.25,17361.00,17361.25,3
2026-02-27T15:02:28.375Z,17361.00,17361.00,17361.25,2
2026-02-27T15:02:28.500Z,17361.00,17361.00,17361.25,2
2026-02-27T15:02:28.625Z,17361.25,17361.00,17361.25,6
2026-02-27T15:02:28.750Z,17361.00,17361.00,17361.25,3
2026-02-27T15:02:28.875Z,17361.25,17361.00,17361.25,3
2026-02-27T15:02:29.000Z,17360.75,17360.75,17361.00,2
2026-02-27T15:02:29.125Z,17360.50,17360.50,17360.75,1
2026-02-27T15:02:29.250Z,17360.50,17360.50,17360.75,3
2026-02-27T15:02:29.375Z,17360.50,17360.50,17360.75,6
2026-02-27T15:02:29.500Z,17360.50,17360.50,17360.75,2
2026-02-27T15:02:29.625Z,17360.75,17360.50,17360.75,1
2026-02-27T15:02:29.750Z,17360.75,17360.50,17360.75,5
2026-02-27T15:02:29.875Z,17360.75,17360.50,17360.75,2
2026-02-27T15:02:30.000Z,17360.50,17360.50,17360.75,6
2026-02-27T15:02:30.125Z,17360.75,17360.50,17360.75,3
2026-02-27T15:02:30.250Z,17361.00,17360.75,17361.00,6
2026-02-27T15:02:30.375Z,17361.00,17360.75,17361.00,6
2026-02-27T15:02:30.500Z,17360.75,17360.75,17361.00,1
2026-02-27T15:02:30.625Z,17361.00,17360.75,17361.00,3
2026-02-27T15:02:30.750Z,17360.75,17360.75,17361.00,2
2026-02-27T15:02:30.875Z,17361.00,17360.75,17361.00,3
2026-02-27T15:02:31.000Z,17361.00,17360.75,17361.00,6
2026-02-27T15:02:31.125Z,17361.00,17360.75,17361.00,4
2026-02-27T15:02:31.250Z,17360.75,17360.75,17361.00,5
2026-02-27T15:02:31.375Z,17361.25,17361.00,17361.25,5
2026-02-27T15:02:31.500Z,17361.00,17361.00,17361.25,5
2026-02-27T15:02:31.625Z,17361.00,17361.00,17361.25,3
2026-02-27T15:02:31.750Z,17361.00,17361.00,17361.25,5
2026-02-27T15:02:31.875Z,17361.25,17361.00,17361.25,5
2026-02-27T15:02:32.000Z,17361.25,17361.00,17361.25,6
2026-02-27T15:02:32.125Z,17361.25,17361.00,17361.25,3
2026-02-27T15:02:32.250Z,17361.00,17361.00,17361.25,5
2026-02-27T15:02:32.375Z,17361.00,17361.00,17361.25,3
2026-02-27T15:02:32.500Z,17361.00,17361.00,17361.25,4
2026-02-27T15:02:32.625Z,17361.00,17361.00,17361.25,3
2026-02-27T15:02:32.750Z,17361.25,17361.00,17361.25,3
2026-02-27T15:02:32.875Z,17361.00,17361.00,17361.25,4
2026-02-27T15:02:33.000Z,17361.00,17361.00,17361.25,4
2026-02-27T15:02:33.125Z,17361.25,17361.00,17361.25,4
2026-02-27T15:02:33.250Z,17361.25,17361.00,17361.25,3
2026-02-27T15:02:33.375Z,17361.00,17361.00,17361.25,3
2026-02-27T15:02:33.500Z,17361.00,17361.00,17361.25,2
2026-02-27T15:02:33.625Z,17361.25,17361.25,17361.50,5
2026-02-27T15:02:33.750Z,17361.50,17361.25,17361.50,3
2026-02-27T15:02:33.875Z,17361.25,17361.25,17361.50,1
2026-02-27T15:02:34.000Z,17361.25,17361.25,17361.50,3
2026-02-27T15:02:34.125Z,17361.75,17361.50,17361.75,6
2026-02-27T15:02:34.250Z,17361.50,17361.50,17361.75,1
2026-02-27T15:02:34.375Z,17361.50,17361.50,17361.75,5
2026-02-27T15:02:34.500Z,17361.50,17361.50,17361.75,3
2026-02-27T15:02:34.625Z,17361.75,17361.50,17361.75,6
2026-02-27T15:02:34.750Z,17361.75,17361.50,17361.75,1
2026-02-27T15:02:34.875Z,17361.75,17361.50,17361.75,4
2026-02-27T15:02:35.000Z,17361.50,17361.50,17361.75,4
2026-02-27T15:02:35.125Z,17361.50,17361.50,17361.75,5
2026-02-27T15:02:35.250Z,17361.50,17361.50,17361.75,6
2026-02-27T15:02:35.375Z,17361.75,17361.50,17361.75,6
2026-02-27T15:02:35.500Z,17361.75,17361.50,17361.75,6
2026-02-27T15:02:35.625Z,17361.50,17361.50,17361.75,1
2026-02-27T15:02:35.750Z,17361.75,17361.50,17361.75,4
2026-02-27T15:02:35.875Z,17361.50,17361.50,17361.75,6
2026-02-27T15:02:36.000Z,17361.50,17361.50,17361.75,1
2026-02-27T15:02:36.125Z,17361.75,17361.50,17361.75,1
2026-02-27T15:02:36.250Z,17361.75,17361.50,17361.75,1
2026-02-27T15:02:36.375Z,17361.75,17361.50,17361.75,4
2026-02-27T15:02:36.500Z,17361.50,17361.50,17361.75,1
2026-02-27T15:02:36.625Z,17361.50,17361.50,17361.75,2
2026-02-27T15:02:36.750Z,17361.50,17361.50,17361.75,4
2026-02-27T15:02:36.875Z,17361.50,17361.50,17361.75,1
2026-02-27T15:02:37.000Z,17362.00,17361.75,17362.00,5
2026-02-27T15:02:37.125Z,17361.75,17361.75,17362.00,1
2026-02-27T15:02:37.250Z,17361.75,17361.75,17362.00,2
2026-02-27T15:02:37.375Z,17361.75,17361.75,17362.00,1
2026-02-27T15:02:37.500Z,17362.00,17361.75,17362.00,1
2026-02-27T15:02:37.625Z,17361.75,17361.75,17362.00,4
2026-02-27T15:02:37.750Z,17362.00,17361.75,17362.00,5
